6,6,-0.01,283.69,76.01,51.31,1,-1,-1,-1
6,7,76.69,141.60,62.56,80.12,1,-1,-1,-1
6,8,514.03,112.33,35.79,43.87,1,-1,-1,-1
6,9,103.25,238.24,104.62,96.76,1,-1,-1,-1
6,10,57.48,158.52,21.49,30.65,1,-1,-1,-1
6,11,530.91,91.10,30.74,36.07,1,-1,-1,-1
6,12,525.30,63.12,27.21,30.97,1,-1,-1,-1
6,13,228.21,26.59,18.10,23.86,1,-1,-1,-1
6,14,482.50,157.03,37.15,30.80,1,-1,-1,-1
6,15,296.83,173.85,45.39,35.11,1,-1,-1,-1
7,1,309.19,223.56,60.12,46.67,1,-1,-1,-1
7,2,284.59,288.60,72.10,46.40,1,-1,-1,-1
7,3,131.79,89.11,44.16,53.75,1,-1,-1,-1
7,4,347.23,160.71,42.73,37.32,1,-1,-1,-1
7,6,0.03,284.56,74.72,50.44,1,-1,-1,-1
7,7,75.83,141.62,63.01,80.75,1,-1,-1,-1
7,8,513.43,111.66,35.70,43.82,1,-1,-1,-1
7,9,102.48,239.21,104.00,95.79,1,-1,-1,-1
7,10,56.68,158.90,21.42,30.53,1,-1,-1,-1
7,11,530.39,90.96,30.67,35.92,1,-1,-1,-1
7,12,524.97,62.96,26.88,30.56,1,-1,-1,-1
7,13,228.21,26.58,18.14,23.90,1,-1,-1,-1
7,14,483.09,157.60,35.11,28.99,1,-1,-1,-1
7,15,296.07,174.36,45.40,35.15,1,-1,-1,-1
7,16,556.57,295.92,38.56,39.08,1,-1,-1,-1
8,1,308.71,224.22,60.37,46.91,1,-1,-1,-1
8,2,284.53,289.84,71.15,45.16,1,-1,-1,-1
8,3,131.01,89.18,44.20,53.80,1,-1,-1,-1
8,4,347.22,161.17,42.85,37.44,1,-1,-1,-1
8,6,0.47,285.93,72.80,49.07,1,-1,-1,-1
8,7,75.01,141.61,63.33,81.20,1,-1,-1,-1
8,8,513.03,111.40,35.32,43.33,1,-1,-1,-1
8,9,100.36,240.09,103.76,94.91,1,-1,-1,-1
8,10,55.88,159.27,21.55,30.71,1,-1,-1,-1
8,11,530.09,90.72,30.55,35.69,1,-1,-1,-1
8,12,524.43,62.76,26.74,30.36,1,-1,-1,-1
8,13,228.16,26.57,18.16,23.92,1,-1,-1,-1
8,14,484.36,159.43,31.87,26.08,1,-1,-1,-1
8,15,295.18,174.87,45.32,35.10,1,-1,-1,-1
8,16,554.31,292.57,41.81,42.43,1,-1,-1,-1
8,17,564.40,170.20,30.04,45.14,1,-1,-1,-1
9,1,308.26,224.80,60.90,47.35,1,-1,-1,-1
9,2,284.49,291.16,70.21,43.84,1,-1,-1,-1
9,3,130.50,89.16,44.42,54.02,1,-1,-1,-1
9,4,347.34,161.67,42.97,37.54,1,-1,-1,-1
9,6,0.18,286.36,72.17,48.64,1,-1,-1,-1
9,7,74.22,141.76,63.50,81.48,1,-1,-1,-1
9,8,512.36,110.51,35.47,43.58,1,-1,-1,-1
9,9,100.27,241.20,103.00,93.80,1,-1,-1,-1
9,10,55.15,159.60,21.55,30.66,1,-1,-1,-1
9,11,529.39,90.35,30.55,35.62,1,-1,-1,-1
9,12,523.85,62.46,26.79,30.40,1,-1,-1,-1
9,13,228.19,26.50,18.19,23.95,1,-1,-1,-1
9,14,484.27,159.64,30.63,24.83,1,-1,-1,-1
9,15,294.40,175.40,44.99,34.83,1,-1,-1,-1
9,16,551.53,288.80,45.40,46.20,1,-1,-1,-1
9,17,563.76,168.49,30.33,45.53,1,-1,-1,-1
9,18,582.85,133.09,11.94,36.03,1,-1,-1,-1
10,1,307.76,225.42,61.19,47.62,1,-1,-1,-1
10,2,284.23,292.29,69.69,42.71,1,-1,-1,-1
10,3,129.97,89.15,44.56,54.10,1,-1,-1,-1
10,4,347.21,162.07,43.20,37.74,1,-1,-1,-1
10,6,0.30,287.32,70.80,47.68,1,-1,-1,-1
10,7,73.52,141.95,63.47,81.51,1,-1,-1,-1
10,8,512.04,110.31,35.00,43.07,1,-1,-1,-1
10,9,99.80,242.55,102.05,92.45,1,-1,-1,-1
10,10,54.24,159.85,21.63,30.78,1,-1,-1,-1
10,11,529.21,90.09,30.39,35.46,1,-1,-1,-1
10,12,523.33,62.22,26.75,30.31,1,-1,-1,-1
10,13,228.24,26.57,18.14,23.85,1,-1,-1,-1
10,15,293.51,175.72,45.17,34.99,1,-1,-1,-1
10,16,548.79,285.16,48.78,49.84,1,-1,-1,-1
10,17,563.26,166.98,29.86,44.63,1,-1,-1,-1
10,18,582.82,133.18,11.45,34.45,1,-1,-1,-1
11,1,307.32,226.26,61.59,47.97,1,-1,-1,-1
11,2,284.27,293.62,69.00,41.38,1,-1,-1,-1
11,3,129.57,89.21,44.74,54.28,1,-1,-1,-1
11,4,347.12,162.50,43.47,38.00,1,-1,-1,-1
11,6,0.40,288.31,69.40,46.69,1,-1,-1,-1
11,7,72.72,142.23,63.66,81.78,1,-1,-1,-1
11,8,511.54,109.77,34.79,42.85,1,-1,-1,-1
11,9,98.96,243.93,101.18,91.07,1,-1,-1,-1
11,10,53.49,160.09,21.78,30.98,1,-1,-1,-1
11,11,528.40,89.81,30.40,35.41,1,-1,-1,-1
11,12,523.01,62.17,26.74,30.31,1,-1,-1,-1
11,13,228.22,26.60,18.21,23.93,1,-1,-1,-1
11,15,292.54,176.19,45.50,35.26,1,-1,-1,-1
11,16,546.43,281.70,51.84,53.30,1,-1,-1,-1
11,17,563.03,166.50,29.35,43.55,1,-1,-1,-1
12,1,306.95,227.21,61.74,48.12,1,-1,-1,-1
12,2,284.16,295.07,68.24,39.93,1,-1,-1,-1
12,3,129.30,89.35,44.71,54.27,1,-1,-1,-1
12,4,347.16,163.15,43.47,37.99,1,-1,-1,-1
12,6,0.56,289.25,68.13,45.75,1,-1,-1,-1
12,7,71.95,142.63,63.65,81.85,1,-1,-1,-1
12,8,511.21,109.30,34.60,42.69,1,-1,-1,-1
12,9,97.92,245.09,100.64,89.91,1,-1,-1,-1
12,10,52.64,160.29,21.87,31.13,1,-1,-1,-1
12,11,527.90,89.70,30.40,35.39,1,-1,-1,-1
12,12,522.58,62.14,26.65,30.19,1,-1,-1,-1
12,13,228.23,26.66,18.27,24.01,1,-1,-1,-1
12,15,291.78,176.98,45.21,35.01,1,-1,-1,-1
12,16,545.09,278.51,53.02,54.82,1,-1,-1,-1
12,17,562.30,165.59,29.69,43.63,1,-1,-1,-1
13,1,306.35,228.02,62.20,48.55,1,-1,-1,-1
13,2,283.79,296.24,67.98,38.76,1,-1,-1,-1
13,3,128.90,89.39,44.85,54.46,1,-1,-1,-1
13,4,347.17,163.69,43.49,37.97,1,-1,-1,-1
13,6,0.59,290.08,66.99,44.92,1,-1,-1,-1
13,7,71.26,142.97,63.81,82.04,1,-1,-1,-1
13,8,510.84,108.54,34.63,42.91,1,-1,-1,-1
13,9,96.89,246.58,99.96,88.42,1,-1,-1,-1
13,10,51.74,160.38,22.06,31.41,1,-1,-1,-1
13,11,527.17,89.28,30.54,35.46,1,-1,-1,-1
13,12,522.10,61.83,26.79,30.35,1,-1,-1,-1
13,13,228.21,26.63,18.34,24.10,1,-1,-1,-1
13,15,290.86,177.39,45.09,34.85,1,-1,-1,-1
13,16,544.40,275.63,52.71,54.68,1,-1,-1,-1
13,17,561.77,165.01,29.46,42.67,1,-1,-1,-1
13,19,-0.36,185.82,45.63,35.48,1,-1,-1,-1
14,1,305.96,228.69,62.52,48.85,1,-1,-1,-1
14,2,283.29,297.20,68.07,37.80,1,-1,-1,-1
14,3,128.53,89.41,44.77,54.41,1,-1,-1,-1
14,4,347.16,164.02,43.69,38.15,1,-1,-1,-1
14,6,0.74,291.10,65.62,43.90,1,-1,-1,-1
14,7,70.33,143.08,63.95,82.28,1,-1,-1,-1
14,8,510.65,108.17,34.19,42.51,1,-1,-1,-1
14,9,95.66,247.63,99.84,87.37,1,-1,-1,-1
14,10,50.89,160.74,22.10,31.49,1,-1,-1,-1
14,11,526.57,88.86,30.43,35.29,1,-1,-1,-1
14,12,521.69,61.65,26.65,30.13,1,-1,-1,-1
14,13,228.20,26.60,18.38,24.16,1,-1,-1,-1
14,15,289.73,177.64,45.45,35.11,1,-1,-1,-1
14,16,543.72,272.44,52.35,54.36,1,-1,-1,-1
14,17,561.02,163.97,29.86,42.49,1,-1,-1,-1
14,19,-0.91,185.92,46.01,35.81,1,-1,-1,-1
15,1,305.47,229.47,62.83,49.14,1,-1,-1,-1
15,2,283.14,298.80,67.24,36.20,1,-1,-1,-1
15,3,128.10,89.50,44.80,54.48,1,-1,-1,-1
15,4,346.93,164.31,44.10,38.56,1,-1,-1,-1
15,6,0.51,291.59,64.95,43.41,1,-1,-1,-1
15,7,69.55,143.30,64.03,82.43,1,-1,-1,-1
15,8,510.60,107.69,33.72,42.07,1,-1,-1,-1
15,9,94.14,248.37,100.16,86.63,1,-1,-1,-1
15,10,49.98,161.22,22.01,31.32,1,-1,-1,-1
15,11,525.75,88.26,30.59,35.39,1,-1,-1,-1
15,12,521.18,61.48,26.66,30.11,1,-1,-1,-1
15,13,228.20,26.61,18.39,24.17,1,-1,-1,-1
15,15,288.84,178.16,45.66,35.28,1,-1,-1,-1
15,16,543.25,269.38,51.84,53.75,1,-1,-1,-1
15,17,560.34,162.88,30.15,42.04,1,-1,-1,-1
15,19,-1.35,186.04,46.10,35.95,1,-1,-1,-1
16,1,305.09,230.68,62.93,49.23,1,-1,-1,-1
16,2,282.86,300.04,67.03,34.96,1,-1,-1,-1
16,3,127.61,89.63,44.88,54.58,1,-1,-1,-1
16,4,346.82,164.76,44.41,38.84,1,-1,-1,-1
16,6,0.85,292.86,63.25,42.14,1,-1,-1,-1
16,7,68.65,143.62,64.23,82.75,1,-1,-1,-1
16,8,510.37,107.35,33.37,41.84,1,-1,-1,-1
16,9,92.68,249.81,99.70,85.19,1,-1,-1,-1
16,10,48.96,161.57,22.10,31.44,1,-1,-1,-1
16,11,525.44,88.07,30.54,35.39,1,-1,-1,-1
16,12,520.66,61.38,26.69,30.09,1,-1,-1,-1
16,13,228.14,26.72,18.49,24.32,1,-1,-1,-1
16,15,287.93,178.70,45.85,35.42,1,-1,-1,-1
16,16,542.61,266.43,51.64,53.33,1,-1,-1,-1
16,17,559.43,161.89,30.65,41.71,1,-1,-1,-1
16,19,-1.76,186.20,46.25,36.18,1,-1,-1,-1
16,20,578.36,130.36,16.32,31.95,1,-1,-1,-1
17,1,304.63,231.47,63.26,49.51,1,-1,-1,-1
17,2,282.60,301.38,66.63,33.62,1,-1,-1,-1
17,3,127.14,89.70,44.90,54.58,1,-1,-1,-1
17,4,346.82,165.20,44.46,38.92,1,-1,-1,-1
17,6,0.78,293.52,62.40,41.48,1,-1,-1,-1
17,7,67.85,143.86,64.49,83.14,1,-1,-1,-1
17,8,510.12,106.92,33.13,41.75,1,-1,-1,-1
17,9,91.05,250.95,99.62,84.05,1,-1,-1,-1
17,10,48.34,161.92,22.09,31.44,1,-1,-1,-1
17,11,525.11,87.84,30.46,35.29,1,-1,-1,-1
17,12,520.30,61.33,26.63,30.00,1,-1,-1,-1
17,13,228.14,26.75,18.56,24.43,1,-1,-1,-1
17,15,287.07,178.97,46.19,35.74,1,-1,-1,-1
17,16,541.87,263.71,51.50,52.81,1,-1,-1,-1
17,17,558.65,161.04,31.25,41.43,1,-1,-1,-1
17,19,-2.48,186.42,46.56,36.62,1,-1,-1,-1
17,20,578.15,129.67,16.14,31.53,1,-1,-1,-1
18,1,304.34,232.37,63.53,49.77,1,-1,-1,-1
18,2,282.44,302.81,66.10,32.19,1,-1,-1,-1
18,3,126.72,89.83,45.01,54.74,1,-1,-1,-1
18,4,346.83,165.69,44.61,39.06,1,-1,-1,-1
18,6,0.80,294.53,61.03,40.47,1,-1,-1,-1
18,7,67.11,143.91,64.83,83.64,1,-1,-1,-1
18,8,509.74,106.02,33.13,42.05,1,-1,-1,-1
18,9,89.91,252.29,99.44,82.71,1,-1,-1,-1
18,10,47.63,162.40,21.91,31.16,1,-1,-1,-1
18,11,525.11,87.83,30.06,34.89,1,-1,-1,-1
18,12,519.89,61.31,26.36,29.63,1,-1,-1,-1
18,13,228.08,26.74,18.66,24.59,1,-1,-1,-1
18,15,286.10,179.49,46.25,35.82,1,-1,-1,-1
18,16,541.20,261.07,51.49,52.31,1,-1,-1,-1
18,17,557.54,159.86,32.47,42.01,1,-1,-1,-1
18,19,-2.70,186.84,46.34,36.67,1,-1,-1,-1
18,20,577.81,129.08,16.06,31.25,1,-1,-1,-1
19,1,304.01,233.37,63.87,50.09,1,-1,-1,-1
19,2,281.93,303.83,66.31,31.17,1,-1,-1,-1
19,3,126.31,90.08,44.97,54.69,1,-1,-1,-1
19,4,346.72,166.19,44.93,39.36,1,-1,-1,-1
19,6,1.06,295.60,59.64,39.40,1,-1,-1,-1
19,7,66.37,144.43,64.82,83.64,1,-1,-1,-1
19,8,509.48,105.43,32.88,42.04,1,-1,-1,-1
19,9,88.32,253.59,99.38,81.41,1,-1,-1,-1
19,10,46.75,162.79,21.98,31.24,1,-1,-1,-1
19,11,524.59,87.86,29.85,34.64,1,-1,-1,-1
19,12,519.30,61.18,26.42,29.68,1,-1,-1,-1
19,13,228.12,26.96,18.68,24.62,1,-1,-1,-1
19,15,285.44,180.02,46.06,35.70,1,-1,-1,-1
19,16,540.36,258.43,51.58,51.76,1,-1,-1,-1
19,17,556.76,159.32,32.90,41.34,1,-1,-1,-1
19,19,-3.58,187.32,47.38,37.87,1,-1,-1,-1
19,20,577.47,128.65,16.05,31.00,1,-1,-1,-1
20,1,303.64,234.20,64.23,50.46,1,-1,-1,-1
20,2,281.58,305.34,65.63,29.66,1,-1,-1,-1
20,3,126.06,90.19,44.94,54.65,1,-1,-1,-1
20,4,346.83,166.94,44.76,39.17,1,-1,-1,-1
20,6,0.97,296.47,58.51,38.53,1,-1,-1,-1
20,7,65.61,144.72,64.83,83.71,1,-1,-1,-1
20,8,509.35,105.23,32.22,41.44,1,-1,-1,-1
20,9,86.69,254.65,99.52,80.35,1,-1,-1,-1
20,10,45.77,163.01,22.25,31.64,1,-1,-1,-1
20,11,523.91,87.53,29.79,34.56,1,-1,-1,-1
20,12,518.90,60.85,26.43,29.73,1,-1,-1,-1
20,13,228.14,27.04,18.68,24.61,1,-1,-1,-1
20,15,284.61,180.51,46.05,35.73,1,-1,-1,-1
20,16,539.76,255.65,51.54,50.96,1,-1,-1,-1
20,17,555.95,158.34,33.50,40.82,1,-1,-1,-1
20,19,-3.43,187.49,46.46,37.49,1,-1,-1,-1
21,1,303.38,235.19,64.34,50.61,1,-1,-1,-1
21,2,281.10,306.67,65.32,28.33,1,-1,-1,-1
21,3,125.39,90.26,45.11,54.88,1,-1,-1,-1
21,4,346.67,167.49,44.92,39.28,1,-1,-1,-1
21,6,0.83,297.48,57.13,37.52,1,-1,-1,-1
21,7,64.82,144.82,65.10,84.07,1,-1,-1,-1
21,8,509.36,104.77,31.91,41.34,1,-1,-1,-1
21,9,84.90,255.69,99.76,79.31,1,-1,-1,-1
21,10,44.84,163.28,22.44,31.94,1,-1,-1,-1
21,11,523.30,87.22,29.84,34.64,1,-1,-1,-1
21,12,518.41,60.58,26.45,29.78,1,-1,-1,-1
21,13,228.25,27.33,18.54,24.39,1,-1,-1,-1
21,15,283.94,180.98,45.87,35.68,1,-1,-1,-1
21,16,538.60,253.00,52.31,50.92,1,-1,-1,-1
21,17,555.03,157.36,34.40,40.69,1,-1,-1,-1
21,19,-3.93,187.76,46.63,38.12,1,-1,-1,-1
22,1,303.08,236.43,64.26,50.54,1,-1,-1,-1
22,2,281.00,308.18,64.64,26.82,1,-1,-1,-1
22,3,124.84,90.45,45.19,55.00,1,-1,-1,-1
22,4,346.47,168.07,45.27,39.60,1,-1,-1,-1
22,6,0.69,298.57,55.59,36.43,1,-1,-1,-1
22,7,63.97,144.93,65.36,84.40,1,-1,-1,-1
22,8,509.28,104.35,31.49,41.12,1,-1,-1,-1
22,9,83.27,256.98,99.73,78.02,1,-1,-1,-1
22,10,43.96,163.72,22.55,32.13,1,-1,-1,-1
22,11,523.09,87.13,29.72,34.58,1,-1,-1,-1
22,12,517.96,60.47,26.46,29.85,1,-1,-1,-1
22,13,228.36,27.58,18.44,24.24,1,-1,-1,-1
22,15,283.26,181.43,45.94,35.83,1,-1,-1,-1
22,16,537.45,250.59,52.39,50.13,1,-1,-1,-1
22,17,553.99,156.64,35.27,40.43,1,-1,-1,-1
22,19,-4.55,188.16,46.96,39.01,1,-1,-1,-1
23,1,302.65,237.42,64.41,50.63,1,-1,-1,-1
23,2,280.66,309.49,64.38,25.51,1,-1,-1,-1
23,3,124.02,90.53,45.28,55.12,1,-1,-1,-1
23,4,346.27,168.52,45.59,39.90,1,-1,-1,-1
23,6,0.60,299.30,54.57,35.70,1,-1,-1,-1
23,7,63.20,145.27,65.54,84.61,1,-1,-1,-1
23,8,509.18,104.02,31.00,40.85,1,-1,-1,-1
23,9,81.61,258.16,99.87,76.84,1,-1,-1,-1
23,10,43.17,164.03,22.51,32.08,1,-1,-1,-1
23,11,522.57,86.97,29.51,34.36,1,-1,-1,-1
23,12,517.32,60.31,26.36,29.73,1,-1,-1,-1
23,13,228.34,27.67,18.42,24.21,1,-1,-1,-1
23,15,282.56,181.74,45.95,35.93,1,-1,-1,-1
23,16,535.97,248.09,52.84,49.78,1,-1,-1,-1
23,17,552.97,155.78,36.22,40.23,1,-1,-1,-1
23,19,-4.29,188.36,45.79,38.60,1,-1,-1,-1
24,1,302.20,238.46,64.81,50.91,1,-1,-1,-1
24,2,280.75,311.11,63.48,23.89,1,-1,-1,-1
24,3,123.49,90.59,45.44,55.38,1,-1,-1,-1
24,4,346.09,169.01,45.99,40.29,1,-1,-1,-1
24,6,0.38,300.14,53.34,34.86,1,-1,-1,-1
24,7,62.40,145.61,65.72,84.87,1,-1,-1,-1
24,8,509.14,103.78,30.43,40.47,1,-1,-1,-1
24,9,79.62,259.15,100.28,75.85,1,-1,-1,-1
24,10,42.23,164.39,22.55,32.16,1,-1,-1,-1
24,11,522.41,86.88,29.20,34.10,1,-1,-1,-1
24,12,517.11,60.23,26.05,29.35,1,-1,-1,-1
24,13,228.34,27.73,18.40,24.19,1,-1,-1,-1
24,15,281.96,182.12,45.93,35.96,1,-1,-1,-1
24,16,534.22,245.53,53.31,49.57,1,-1,-1,-1
24,17,551.61,154.79,37.29,40.38,1,-1,-1,-1
24,19,-4.41,188.44,45.41,38.92,1,-1,-1,-1
25,1,301.69,239.36,65.38,51.39,1,-1,-1,-1
25,3,123.00,90.78,45.49,55.47,1,-1,-1,-1
25,4,346.04,169.77,46.13,40.43,1,-1,-1,-1
25,6,0.37,300.96,52.16,34.04,1,-1,-1,-1
25,7,61.50,145.84,65.91,85.16,1,-1,-1,-1
25,8,508.93,103.27,30.21,40.62,1,-1,-1,-1
25,9,78.18,260.72,100.05,74.28,1,-1,-1,-1
25,10,41.51,164.79,22.42,31.99,1,-1,-1,-1
25,11,521.77,86.80,29.12,33.98,1,-1,-1,-1
25,12,516.70,60.11,25.97,29.25,1,-1,-1,-1
25,13,228.28,27.70,18.51,24.35,1,-1,-1,-1
25,15,281.01,182.62,45.84,35.97,1,-1,-1,-1
25,16,532.63,243.29,53.39,49.03,1,-1,-1,-1
25,17,550.34,153.90,37.94,40.12,1,-1,-1,-1
25,19,-4.59,188.24,45.14,39.40,1,-1,-1,-1
26,1,301.31,240.38,65.61,51.57,1,-1,-1,-1
26,3,122.59,90.87,45.48,55.47,1,-1,-1,-1
26,4,346.00,170.42,46.13,40.44,1,-1,-1,-1
26,6,0.51,302.10,50.53,32.90,1,-1,-1,-1
26,7,60.79,146.40,65.85,85.11,1,-1,-1,-1
26,8,508.78,102.81,29.73,40.50,1,-1,-1,-1
26,9,76.53,262.06,100.11,72.94,1,-1,-1,-1
26,10,40.77,165.07,22.40,31.96,1,-1,-1,-1
26,11,521.17,86.41,29.08,33.93,1,-1,-1,-1
26,12,516.18,59.78,26.07,29.37,1,-1,-1,-1
26,13,228.29,27.69,18.52,24.38,1,-1,-1,-1
26,15,280.13,182.91,46.01,36.21,1,-1,-1,-1
26,16,530.94,241.06,53.35,48.48,1,-1,-1,-1
26,17,548.65,152.59,38.99,40.45,1,-1,-1,-1
26,19,-4.84,188.38,44.73,39.84,1,-1,-1,-1
26,2,283.90,313.42,60.60,21.70,1,-1,-1,-1
27,1,301.03,241.57,65.65,51.61,1,-1,-1,-1
27,3,122.15,91.09,45.27,55.24,1,-1,-1,-1
27,4,345.80,170.86,46.40,40.73,1,-1,-1,-1
27,6,0.54,302.93,49.37,32.07,1,-1,-1,-1
27,7,59.98,146.92,65.83,85.07,1,-1,-1,-1
27,8,508.82,102.42,29.20,40.28,1,-1,-1,-1
27,9,75.03,263.52,100.05,71.48,1,-1,-1,-1
27,10,39.73,165.45,22.56,32.20,1,-1,-1,-1
27,11,520.53,86.21,29.00,33.80,1,-1,-1,-1
27,12,515.92,59.74,25.92,29.20,1,-1,-1,-1
27,13,228.32,27.65,18.63,24.51,1,-1,-1,-1
27,15,279.28,183.37,46.03,36.32,1,-1,-1,-1
27,16,529.42,238.86,53.20,47.87,1,-1,-1,-1
27,17,547.50,152.11,39.29,39.97,1,-1,-1,-1
27,19,-5.86,188.64,45.94,41.97,1,-1,-1,-1
27,2,284.25,315.18,59.04,20.03,1,-1,-1,-1
28,1,300.50,242.60,66.02,51.89,1,-1,-1,-1
28,3,121.78,91.23,45.31,55.30,1,-1,-1,-1
28,4,345.54,171.38,46.76,41.10,1,-1,-1,-1
28,6,0.58,304.09,47.69,30.91,1,-1,-1,-1
28,7,59.06,147.40,65.89,85.15,1,-1,-1,-1
28,8,508.86,102.17,28.51,39.81,1,-1,-1,-1
28,9,73.44,265.13,99.88,69.87,1,-1,-1,-1
28,10,38.86,165.83,22.70,32.43,1,-1,-1,-1
28,11,520.06,85.99,28.96,33.75,1,-1,-1,-1
28,12,515.46,59.48,25.88,29.16,1,-1,-1,-1
28,13,228.33,27.62,18.73,24.64,1,-1,-1,-1
28,15,278.78,183.94,45.94,36.34,1,-1,-1,-1
28,16,528.00,236.54,53.18,47.41,1,-1,-1,-1
28,17,546.30,151.38,39.71,39.65,1,-1,-1,-1
28,19,-5.90,188.86,45.28,42.41,1,-1,-1,-1
28,2,284.05,316.72,57.07,18.50,1,-1,-1,-1
28,22,-0.26,225.97,49.83,45.30,1,-1,-1,-1
